consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,consumo_por_equipamento,intensidade_consumo,equipamentos_por_hora,uso_horario_pico_num
305,True,15,Casa,4,Moderado,20.33333333333333,76.25,3.75,1
232,True,6,Casa,1,Eficiente,38.66666666666666,232.0,6.0,1
643,True,11,Apartamento,7,Ineficiente,58.45454545454545,91.85714285714286,1.5714285714285714,1
650,True,17,Apartamento,2,Ineficiente,38.23529411764706,325.0,8.5,1
663,False,16,Apartamento,5,Ineficiente,41.4375,132.6,3.2,0
654,True,5,Casa,8,Ineficiente,130.8,81.75,0.625,1
389,True,14,Casa,7,Ineficiente,27.785714285714285,55.57142857142857,2.0,1
322,True,7,Apartamento,11,Moderado,46.0,29.272727272727277,0.6363636363636364,1
572,False,12,Casa,8,Ineficiente,47.66666666666666,71.5,1.5,0
445,True,11,Apartamento,10,Ineficiente,40.45454545454545,44.5,1.1,1
409,True,8,Apartamento,11,Moderado,51.125,37.18181818181818,0.7272727272727273,1
186,False,5,Casa,6,Eficiente,37.2,31.0,0.8333333333333334,0
305,True,12,Casa,7,Ineficiente,25.416666666666668,43.57142857142857,1.7142857142857142,1
297,True,11,Apartamento,9,Moderado,27.0,33.0,1.2222222222222223,1
585,True,8,Casa,6,Ineficiente,73.125,97.5,1.3333333333333333,1
338,True,6,Casa,9,Moderado,56.333333333333336,37.55555555555556,0.6666666666666666,1
596,False,16,Casa,2,Ineficiente,37.25,298.0,8.0,0
133,True,6,Casa,2,Eficiente,22.166666666666668,66.5,3.0,1
126,False,10,Apartamento,2,Eficiente,12.6,63.0,5.0,0
600,True,9,Apartamento,6,Ineficiente,66.66666666666667,100.0,1.5,1
178,True,3,Casa,2,Eficiente,59.333333333333336,89.0,1.5,1
99,False,8,Comércio,3,Eficiente,12.375,33.0,2.6666666666666665,0
652,True,10,Comércio,8,Ineficiente,65.2,81.5,1.25,1
569,True,5,Comércio,8,Ineficiente,113.8,71.125,0.625,1
498,True,16,Apartamento,11,Ineficiente,31.125,45.27272727272727,1.4545454545454546,1
141,True,11,Casa,4,Moderado,12.818181818181818,35.25,2.75,1
224,False,12,Casa,9,Moderado,18.666666666666668,24.88888888888889,1.3333333333333333,0
295,True,4,Apartamento,8,Moderado,73.75,36.875,0.5,1
82,False,16,Apartamento,1,Eficiente,5.125,82.0,16.0,0
239,False,8,Apartamento,8,Eficiente,29.875,29.875,1.0,0
199,True,14,Comércio,1,Moderado,14.214285714285714,199.0,14.0,1
168,True,3,Apartamento,4,Eficiente,56.0,42.0,0.75,1
408,True,14,Casa,10,Ineficiente,29.142857142857142,40.8,1.4,1
659,False,13,Casa,6,Ineficiente,50.69230769230769,109.83333333333331,2.1666666666666665,0
436,True,17,Casa,7,Ineficiente,25.647058823529413,62.285714285714285,2.4285714285714284,1
689,False,4,Apartamento,10,Ineficiente,172.25,68.9,0.4,0
346,True,15,Apartamento,4,Moderado,23.066666666666663,86.5,3.75,1
696,False,7,Apartamento,8,Ineficiente,99.42857142857144,87.0,0.875,0
402,True,3,Apartamento,8,Moderado,134.0,50.25,0.375,1
620,False,10,Comércio,9,Ineficiente,62.0,68.88888888888889,1.1111111111111112,0
274,True,3,Apartamento,6,Eficiente,91.33333333333331,45.66666666666666,0.5,1
411,True,15,Apartamento,4,Moderado,27.4,102.75,3.75,1
249,True,11,Casa,2,Moderado,22.63636363636364,124.5,5.5,1
600,True,12,Comércio,7,Ineficiente,50.0,85.71428571428571,1.7142857142857142,1
542,False,13,Apartamento,10,Ineficiente,41.69230769230769,54.2,1.3,0
119,True,5,Casa,3,Eficiente,23.8,39.66666666666666,1.6666666666666667,1
616,True,14,Casa,11,Ineficiente,44.0,56.0,1.2727272727272727,1
340,False,4,Comércio,3,Eficiente,85.0,113.33333333333331,1.3333333333333333,0
474,True,17,Casa,3,Ineficiente,27.88235294117647,158.0,5.666666666666667,1
305,True,3,Apartamento,4,Moderado,101.66666666666669,76.25,0.75,1
203,False,11,Casa,2,Eficiente,18.454545454545453,101.5,5.5,0
117,True,17,Apartamento,5,Moderado,6.882352941176471,23.4,3.4,1
407,False,6,Apartamento,3,Eficiente,67.83333333333333,135.66666666666666,2.0,0
330,True,14,Casa,10,Ineficiente,23.571428571428573,33.0,1.4,1
255,True,3,Casa,5,Eficiente,85.0,51.0,0.6,1
681,False,3,Comércio,7,Ineficiente,227.0,97.28571428571428,0.4285714285714285,0
533,False,9,Apartamento,9,Ineficiente,59.22222222222222,59.22222222222222,1.0,0
116,True,4,Comércio,2,Eficiente,29.0,58.0,2.0,1
395,False,9,Casa,9,Moderado,43.888888888888886,43.888888888888886,1.0,0
672,True,14,Casa,10,Ineficiente,48.0,67.2,1.4,1
193,True,17,Casa,6,Moderado,11.352941176470589,32.166666666666664,2.833333333333333,1
119,False,9,Apartamento,6,Eficiente,13.22222222222222,19.83333333333333,1.5,0
380,True,17,Casa,11,Ineficiente,22.352941176470587,34.54545454545455,1.5454545454545454,1
303,True,12,Casa,3,Moderado,25.25,101.0,4.0,1
397,False,16,Casa,10,Moderado,24.8125,39.7,1.6,0
428,False,11,Casa,9,Moderado,38.90909090909091,47.55555555555556,1.2222222222222223,0
194,True,15,Apartamento,4,Moderado,12.933333333333334,48.5,3.75,1
402,True,9,Casa,5,Moderado,44.66666666666666,80.4,1.8,1
647,False,15,Apartamento,3,Ineficiente,43.13333333333333,215.66666666666663,5.0,0
119,False,16,Comércio,5,Eficiente,7.4375,23.8,3.2,0
119,False,3,Casa,8,Eficiente,39.66666666666666,14.875,0.375,0
368,True,14,Apartamento,8,Ineficiente,26.285714285714285,46.0,1.75,1
341,True,15,Comércio,8,Ineficiente,22.73333333333333,42.625,1.875,1
295,True,10,Comércio,6,Eficiente,29.5,49.16666666666666,1.6666666666666667,1
226,False,10,Casa,1,Eficiente,22.6,226.0,10.0,0
415,False,6,Casa,11,Moderado,69.16666666666667,37.72727272727273,0.5454545454545454,0
247,False,15,Casa,10,Moderado,16.466666666666665,24.7,1.5,0
171,False,10,Apartamento,6,Eficiente,17.1,28.5,1.6666666666666667,0
432,True,6,Apartamento,11,Moderado,72.0,39.27272727272727,0.5454545454545454,1
650,True,17,Apartamento,10,Ineficiente,38.23529411764706,65.0,1.7,1
650,True,10,Casa,7,Ineficiente,65.0,92.85714285714286,1.4285714285714286,1
442,True,7,Casa,9,Moderado,63.142857142857146,49.11111111111112,0.7777777777777778,1
636,True,6,Apartamento,8,Ineficiente,106.0,79.5,0.75,1
424,True,8,Apartamento,11,Moderado,53.0,38.54545454545455,0.7272727272727273,1
249,False,4,Apartamento,8,Eficiente,62.25,31.125,0.5,0
435,False,14,Casa,7,Moderado,31.071428571428573,62.142857142857146,2.0,0
270,True,4,Casa,2,Eficiente,67.5,135.0,2.0,1
501,True,4,Casa,1,Ineficiente,125.25,501.0,4.0,1
86,True,11,Casa,2,Moderado,7.818181818181818,43.0,5.5,1
212,False,17,Casa,6,Eficiente,12.470588235294118,35.333333333333336,2.833333333333333,0
636,False,16,Casa,2,Ineficiente,39.75,318.0,8.0,0
110,False,12,Casa,10,Moderado,9.166666666666666,11.0,1.2,0
614,True,5,Casa,4,Ineficiente,122.8,153.5,1.25,1
505,True,17,Casa,10,Ineficiente,29.705882352941178,50.5,1.7,1
473,True,12,Apartamento,3,Ineficiente,39.41666666666666,157.66666666666666,4.0,1
442,False,6,Casa,6,Eficiente,73.66666666666667,73.66666666666667,1.0,0
516,False,12,Apartamento,8,Ineficiente,43.0,64.5,1.5,0
630,False,14,Apartamento,11,Ineficiente,45.0,57.27272727272727,1.2727272727272727,0
161,True,10,Apartamento,6,Eficiente,16.1,26.83333333333333,1.6666666666666667,1
435,False,6,Comércio,2,Eficiente,72.5,217.5,3.0,0
337,False,13,Casa,5,Moderado,25.923076923076923,67.4,2.6,0
668,True,12,Apartamento,11,Ineficiente,55.66666666666666,60.72727272727273,1.0909090909090908,1
603,True,12,Comércio,6,Ineficiente,50.25,100.5,2.0,1
374,False,15,Comércio,9,Ineficiente,24.933333333333334,41.55555555555556,1.6666666666666667,0
303,True,9,Casa,6,Moderado,33.666666666666664,50.5,1.5,1
604,False,7,Casa,10,Ineficiente,86.28571428571429,60.4,0.7,0
125,False,11,Casa,5,Eficiente,11.363636363636363,25.0,2.2,0
192,False,6,Apartamento,1,Eficiente,32.0,192.0,6.0,0
312,False,5,Apartamento,10,Moderado,62.4,31.2,0.5,0
96,False,15,Casa,5,Eficiente,6.4,19.2,3.0,0
439,False,4,Apartamento,5,Eficiente,109.75,87.8,0.8,0
302,True,3,Apartamento,6,Moderado,100.66666666666669,50.333333333333336,0.5,1
527,True,13,Casa,7,Ineficiente,40.53846153846154,75.28571428571429,1.8571428571428568,1
444,True,8,Comércio,4,Moderado,55.5,111.0,2.0,1
405,False,12,Apartamento,7,Moderado,33.75,57.85714285714285,1.7142857142857142,0
546,True,4,Casa,5,Ineficiente,136.5,109.2,0.8,1
493,True,10,Apartamento,6,Ineficiente,49.3,82.16666666666667,1.6666666666666667,1
534,True,8,Casa,4,Ineficiente,66.75,133.5,2.0,1
665,False,14,Apartamento,8,Ineficiente,47.5,83.125,1.75,0
312,False,14,Comércio,9,Ineficiente,22.285714285714285,34.666666666666664,1.5555555555555556,0
303,False,7,Comércio,2,Eficiente,43.285714285714285,151.5,3.5,0
491,True,15,Casa,11,Ineficiente,32.733333333333334,44.63636363636363,1.3636363636363635,1
651,False,4,Casa,4,Moderado,162.75,162.75,1.0,0
414,False,9,Casa,11,Moderado,46.0,37.63636363636363,0.8181818181818182,0
301,True,4,Apartamento,8,Moderado,75.25,37.625,0.5,1
116,False,15,Casa,8,Moderado,7.733333333333333,14.5,1.875,0
357,True,16,Apartamento,9,Ineficiente,22.3125,39.66666666666666,1.7777777777777777,1
275,False,7,Casa,3,Eficiente,39.285714285714285,91.66666666666669,2.333333333333333,0
563,True,4,Casa,1,Ineficiente,140.75,563.0,4.0,1
321,True,13,Casa,9,Ineficiente,24.692307692307693,35.666666666666664,1.4444444444444444,1
403,False,12,Comércio,1,Moderado,33.583333333333336,403.0,12.0,0
271,True,13,Apartamento,3,Moderado,20.846153846153847,90.33333333333331,4.333333333333333,1
96,True,13,Casa,3,Moderado,7.384615384615385,32.0,4.333333333333333,1
603,False,4,Casa,9,Ineficiente,150.75,67.0,0.4444444444444444,0
480,True,17,Apartamento,1,Ineficiente,28.235294117647054,480.0,17.0,1
101,False,9,Casa,7,Eficiente,11.22222222222222,14.428571428571429,1.2857142857142858,0
553,True,11,Apartamento,2,Ineficiente,50.27272727272727,276.5,5.5,1
199,False,7,Apartamento,7,Eficiente,28.428571428571427,28.428571428571427,1.0,0
289,False,9,Apartamento,1,Eficiente,32.111111111111114,289.0,9.0,0
385,True,6,Apartamento,10,Moderado,64.16666666666667,38.5,0.6,1
349,False,4,Apartamento,10,Moderado,87.25,34.9,0.4,0
364,False,5,Comércio,8,Moderado,72.8,45.5,0.625,0
306,False,4,Comércio,10,Moderado,76.5,30.6,0.4,0
460,False,7,Apartamento,10,Ineficiente,65.71428571428571,46.0,0.7,0
539,False,8,Casa,2,Moderado,67.375,269.5,4.0,0
86,True,17,Apartamento,3,Moderado,5.0588235294117645,28.666666666666668,5.666666666666667,1
108,True,17,Casa,8,Moderado,6.352941176470588,13.5,2.125,1
112,False,9,Apartamento,3,Eficiente,12.444444444444445,37.333333333333336,3.0,0
158,True,5,Apartamento,1,Eficiente,31.6,158.0,5.0,1
538,True,6,Casa,9,Ineficiente,89.66666666666667,59.77777777777778,0.6666666666666666,1
649,True,10,Casa,8,Ineficiente,64.9,81.125,1.25,1
617,True,6,Apartamento,4,Ineficiente,102.83333333333331,154.25,1.5,1
561,True,9,Comércio,8,Ineficiente,62.333333333333336,70.125,1.125,1
509,False,14,Apartamento,5,Ineficiente,36.35714285714285,101.8,2.8,0
364,True,8,Apartamento,3,Moderado,45.5,121.33333333333331,2.6666666666666665,1
595,True,9,Casa,1,Ineficiente,66.11111111111111,595.0,9.0,1
178,False,3,Apartamento,10,Eficiente,59.333333333333336,17.8,0.3,0
476,False,5,Casa,5,Moderado,95.2,95.2,1.0,0
568,True,8,Apartamento,11,Ineficiente,71.0,51.63636363636363,0.7272727272727273,1
118,True,5,Casa,6,Eficiente,23.6,19.666666666666668,0.8333333333333334,1
350,False,17,Apartamento,4,Moderado,20.58823529411765,87.5,4.25,0
236,False,16,Casa,7,Moderado,14.75,33.714285714285715,2.2857142857142856,0
154,False,17,Casa,3,Eficiente,9.058823529411764,51.333333333333336,5.666666666666667,0
209,False,16,Comércio,7,Moderado,13.0625,29.857142857142858,2.2857142857142856,0
163,False,9,Casa,1,Eficiente,18.11111111111111,163.0,9.0,0
101,True,11,Casa,7,Moderado,9.181818181818182,14.428571428571429,1.5714285714285714,1
538,False,5,Apartamento,1,Moderado,107.6,538.0,5.0,0
618,True,16,Comércio,11,Ineficiente,38.625,56.18181818181818,1.4545454545454546,1
461,False,3,Casa,1,Moderado,153.66666666666666,461.0,3.0,0
519,False,12,Apartamento,2,Ineficiente,43.25,259.5,6.0,0
683,True,17,Comércio,2,Ineficiente,40.1764705882353,341.5,8.5,1
100,True,15,Casa,4,Moderado,6.666666666666667,25.0,3.75,1
382,True,8,Casa,1,Moderado,47.75,382.0,8.0,1
163,True,14,Casa,4,Moderado,11.642857142857142,40.75,3.5,1
532,False,3,Apartamento,2,Moderado,177.33333333333334,266.0,1.5,0
466,True,3,Casa,4,Ineficiente,155.33333333333334,116.5,0.75,1
586,False,16,Casa,4,Ineficiente,36.625,146.5,4.0,0
336,True,10,Apartamento,9,Moderado,33.6,37.333333333333336,1.1111111111111112,1
649,False,11,Apartamento,9,Ineficiente,59.0,72.11111111111111,1.2222222222222223,0
606,False,4,Casa,1,Moderado,151.5,606.0,4.0,0
241,False,11,Apartamento,5,Eficiente,21.90909090909091,48.2,2.2,0
242,True,7,Casa,7,Moderado,34.57142857142857,34.57142857142857,1.0,1
603,False,15,Casa,4,Ineficiente,40.2,150.75,3.75,0
350,True,10,Apartamento,5,Moderado,35.0,70.0,2.0,1
571,True,9,Comércio,2,Ineficiente,63.44444444444444,285.5,4.5,1
287,True,9,Casa,3,Eficiente,31.88888888888889,95.66666666666669,3.0,1
618,True,6,Comércio,7,Ineficiente,103.0,88.28571428571429,0.8571428571428571,1
663,False,4,Apartamento,10,Ineficiente,165.75,66.3,0.4,0
139,True,7,Casa,7,Moderado,19.857142857142858,19.857142857142858,1.0,1
509,False,16,Apartamento,4,Ineficiente,31.8125,127.25,4.0,0
684,False,13,Casa,1,Ineficiente,52.61538461538461,684.0,13.0,0
388,True,13,Comércio,1,Ineficiente,29.846153846153847,388.0,13.0,1
599,False,5,Comércio,4,Moderado,119.8,149.75,1.25,0
670,True,17,Casa,4,Ineficiente,39.41176470588236,167.5,4.25,1
106,True,16,Casa,6,Moderado,6.625,17.666666666666668,2.6666666666666665,1
641,True,11,Casa,7,Ineficiente,58.27272727272727,91.57142857142856,1.5714285714285714,1
278,False,8,Casa,9,Eficiente,34.75,30.88888888888889,0.8888888888888888,0
466,False,3,Casa,9,Ineficiente,155.33333333333334,51.77777777777778,0.3333333333333333,0
428,True,5,Casa,10,Moderado,85.6,42.8,0.5,1
615,True,14,Apartamento,5,Ineficiente,43.92857142857143,123.0,2.8,1
457,False,6,Casa,10,Ineficiente,76.16666666666667,45.7,0.6,0
637,True,11,Apartamento,11,Ineficiente,57.90909090909091,57.90909090909091,1.0,1
606,False,13,Apartamento,3,Ineficiente,46.61538461538461,202.0,4.333333333333333,0
232,False,8,Apartamento,3,Eficiente,29.0,77.33333333333333,2.6666666666666665,0
285,True,6,Comércio,6,Eficiente,47.5,47.5,1.0,1
534,False,3,Casa,1,Moderado,178.0,534.0,3.0,0
352,True,10,Casa,7,Moderado,35.2,50.285714285714285,1.4285714285714286,1
315,False,16,Apartamento,3,Moderado,19.6875,105.0,5.333333333333333,0
600,False,13,Apartamento,5,Ineficiente,46.15384615384615,120.0,2.6,0
580,True,4,Apartamento,7,Ineficiente,145.0,82.85714285714286,0.5714285714285714,1
196,True,13,Comércio,7,Ineficiente,15.076923076923077,28.0,1.8571428571428568,1
465,False,17,Comércio,9,Ineficiente,27.352941176470587,51.66666666666666,1.8888888888888888,0
423,False,13,Apartamento,1,Moderado,32.53846153846154,423.0,13.0,0
663,True,10,Apartamento,3,Ineficiente,66.3,221.0,3.333333333333333,1
474,False,8,Casa,9,Ineficiente,59.25,52.66666666666666,0.8888888888888888,0
143,True,10,Casa,8,Moderado,14.3,17.875,1.25,1
151,True,8,Apartamento,2,Eficiente,18.875,75.5,4.0,1
353,False,7,Casa,8,Moderado,50.42857142857143,44.125,0.875,0
399,True,7,Casa,8,Moderado,57.0,49.875,0.875,1
417,False,16,Casa,2,Moderado,26.0625,208.5,8.0,0
445,True,16,Apartamento,8,Ineficiente,27.8125,55.625,2.0,1
574,False,12,Casa,3,Ineficiente,47.833333333333336,191.33333333333331,4.0,0
686,True,12,Apartamento,7,Ineficiente,57.16666666666666,98.0,1.7142857142857142,1
245,True,13,Casa,9,Moderado,18.846153846153847,27.22222222222222,1.4444444444444444,1
623,False,10,Casa,4,Moderado,62.3,155.75,2.5,0
90,True,9,Casa,11,Moderado,10.0,8.181818181818182,0.8181818181818182,1
380,True,10,Casa,6,Moderado,38.0,63.333333333333336,1.6666666666666667,1
181,True,14,Comércio,9,Ineficiente,12.928571428571429,20.11111111111111,1.5555555555555556,1
504,True,10,Casa,11,Ineficiente,50.4,45.81818181818182,0.9090909090909092,1
471,False,9,Casa,11,Ineficiente,52.333333333333336,42.81818181818182,0.8181818181818182,0
293,True,4,Apartamento,5,Eficiente,73.25,58.6,0.8,1
167,False,13,Apartamento,1,Eficiente,12.846153846153848,167.0,13.0,0
632,True,17,Casa,3,Ineficiente,37.1764705882353,210.66666666666663,5.666666666666667,1
480,True,11,Casa,11,Ineficiente,43.63636363636363,43.63636363636363,1.0,1
667,True,15,Comércio,9,Ineficiente,44.46666666666667,74.11111111111111,1.6666666666666667,1
125,True,9,Apartamento,3,Eficiente,13.88888888888889,41.66666666666666,3.0,1
542,True,14,Casa,11,Ineficiente,38.71428571428572,49.27272727272727,1.2727272727272727,1
671,False,13,Apartamento,11,Ineficiente,51.61538461538461,61.0,1.181818181818182,0
389,False,17,Casa,10,Moderado,22.88235294117647,38.9,1.7,0
165,True,8,Casa,2,Eficiente,20.625,82.5,4.0,1
171,True,11,Apartamento,4,Moderado,15.545454545454543,42.75,2.75,1
321,True,15,Comércio,5,Ineficiente,21.4,64.2,3.0,1
81,True,3,Casa,7,Moderado,27.0,11.571428571428571,0.4285714285714285,1
304,True,13,Apartamento,7,Ineficiente,23.384615384615383,43.42857142857143,1.8571428571428568,1
668,True,4,Casa,9,Ineficiente,167.0,74.22222222222223,0.4444444444444444,1
195,True,15,Casa,8,Moderado,13.0,24.375,1.875,1
182,True,3,Casa,2,Eficiente,60.66666666666666,91.0,1.5,1
273,True,12,Casa,8,Moderado,22.75,34.125,1.5,1
245,True,14,Comércio,8,Ineficiente,17.5,30.625,1.75,1
169,True,5,Apartamento,5,Eficiente,33.8,33.8,1.0,1
201,True,13,Casa,3,Moderado,15.461538461538462,67.0,4.333333333333333,1
222,True,7,Comércio,9,Moderado,31.714285714285715,24.666666666666668,0.7777777777777778,1
185,True,3,Comércio,7,Moderado,61.66666666666666,26.428571428571427,0.4285714285714285,1
507,True,6,Apartamento,1,Ineficiente,84.5,507.0,6.0,1
384,True,16,Comércio,8,Ineficiente,24.0,48.0,2.0,1
396,True,15,Casa,10,Ineficiente,26.4,39.6,1.5,1
88,True,10,Apartamento,5,Eficiente,8.8,17.6,2.0,1
152,True,8,Apartamento,6,Eficiente,19.0,25.33333333333333,1.3333333333333333,1
438,True,15,Comércio,9,Ineficiente,29.2,48.66666666666666,1.6666666666666667,1
302,False,3,Apartamento,10,Moderado,100.66666666666669,30.2,0.3,0
495,True,14,Casa,8,Ineficiente,35.357142857142854,61.875,1.75,1
632,True,3,Apartamento,11,Ineficiente,210.66666666666663,57.45454545454545,0.2727272727272727,1
449,False,5,Casa,3,Eficiente,89.8,149.66666666666666,1.6666666666666667,0
343,True,16,Casa,5,Moderado,21.4375,68.6,3.2,1
397,True,12,Casa,4,Moderado,33.083333333333336,99.25,3.0,1
163,False,17,Comércio,1,Eficiente,9.588235294117649,163.0,17.0,0
397,False,10,Casa,5,Eficiente,39.7,79.4,2.0,0
190,True,13,Apartamento,10,Moderado,14.615384615384617,19.0,1.3,1
330,True,13,Casa,7,Ineficiente,25.384615384615383,47.142857142857146,1.8571428571428568,1
462,True,16,Comércio,1,Ineficiente,28.875,462.0,16.0,1
86,True,10,Casa,4,Eficiente,8.6,21.5,2.5,1
538,False,15,Apartamento,6,Ineficiente,35.86666666666667,89.66666666666667,2.5,0
163,True,5,Comércio,11,Moderado,32.6,14.818181818181818,0.4545454545454545,1
287,True,9,Casa,9,Moderado,31.88888888888889,31.88888888888889,1.0,1
469,False,14,Casa,11,Ineficiente,33.5,42.63636363636363,1.2727272727272727,0
393,False,5,Apartamento,8,Moderado,78.6,49.125,0.625,0
101,True,6,Comércio,2,Eficiente,16.833333333333332,50.5,3.0,1
489,False,11,Apartamento,11,Ineficiente,44.45454545454545,44.45454545454545,1.0,0
594,True,15,Casa,3,Ineficiente,39.6,198.0,5.0,1
206,False,6,Comércio,10,Eficiente,34.333333333333336,20.6,0.6,0
93,True,5,Casa,5,Eficiente,18.6,18.6,1.0,1
91,True,7,Apartamento,11,Moderado,13.0,8.272727272727273,0.6363636363636364,1
166,True,9,Apartamento,7,Moderado,18.444444444444443,23.714285714285715,1.2857142857142858,1
603,True,7,Casa,3,Ineficiente,86.14285714285714,201.0,2.333333333333333,1
616,True,6,Apartamento,7,Ineficiente,102.66666666666669,88.0,0.8571428571428571,1
380,False,10,Apartamento,5,Eficiente,38.0,76.0,2.0,0
322,False,6,Comércio,10,Moderado,53.66666666666666,32.2,0.6,0
201,True,4,Casa,6,Eficiente,50.25,33.5,0.6666666666666666,1
226,True,12,Casa,6,Moderado,18.83333333333333,37.66666666666666,2.0,1
646,True,15,Apartamento,11,Ineficiente,43.06666666666667,58.72727272727273,1.3636363636363635,1
435,False,16,Casa,11,Moderado,27.1875,39.54545454545455,1.4545454545454546,0
388,False,8,Casa,4,Eficiente,48.5,97.0,2.0,0
367,False,4,Comércio,8,Moderado,91.75,45.875,0.5,0
386,False,5,Casa,9,Moderado,77.2,42.888888888888886,0.5555555555555556,0
673,True,3,Comércio,2,Ineficiente,224.33333333333331,336.5,1.5,1
628,True,7,Casa,9,Ineficiente,89.71428571428571,69.77777777777777,0.7777777777777778,1
431,False,11,Casa,11,Moderado,39.18181818181818,39.18181818181818,1.0,0
391,False,4,Apartamento,4,Eficiente,97.75,97.75,1.0,0
138,True,14,Apartamento,6,Moderado,9.857142857142858,23.0,2.333333333333333,1
114,True,9,Apartamento,7,Moderado,12.666666666666666,16.285714285714285,1.2857142857142858,1
524,False,7,Apartamento,4,Moderado,74.85714285714286,131.0,1.75,0
172,True,4,Apartamento,8,Moderado,43.0,21.5,0.5,1
286,True,10,Casa,10,Moderado,28.6,28.6,1.0,1
432,False,13,Casa,8,Moderado,33.23076923076923,54.0,1.625,0
411,True,17,Casa,1,Moderado,24.176470588235293,411.0,17.0,1
238,True,15,Apartamento,8,Moderado,15.866666666666667,29.75,1.875,1
103,False,15,Casa,10,Moderado,6.866666666666666,10.3,1.5,0
483,False,8,Casa,3,Moderado,60.375,161.0,2.6666666666666665,0
